Food_code,Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Vitamin D (D2 + D3),Cholesterol,"Fatty acids, total saturated",Potassium,Energy,Main_food_description,catnumb,catname,novaclass,macroclass
58101400,9.25,9.75,20.23,1.57,2.9,123.0,1.67,560.0,0.1,25.0,4.155,161.0,206.0,"Soft taco with beef, cheese, and lettuce",3502,Burritos and tacos,4,Other
58101450,13.3,6.35,19.69,1.3,1.2,122.0,1.59,613.0,0.1,29.0,2.559,217.0,189.0,"Soft taco with chicken, cheese, and lettuce",3502,Burritos and tacos,4,Other
58104740,15.05,15.25,24.04,1.88,1.7,269.0,1.77,745.0,0.2,37.0,6.154,183.0,294.0,Quesadilla with poultry and cheese,3506,Other Mexican mixed dishes,4,Other
58106200,10.36,12.28,29.02,3.57,2.2,179.0,2.27,447.0,0.0,14.0,4.272,152.0,268.0,"Pizza, cheese, prepared from frozen, thin crust",3602,Pizza,4,Other
58106205,12.37,8.78,32.91,5.09,2.5,177.0,1.77,556.0,0.0,16.0,3.825,175.0,260.0,"Pizza, cheese, prepared from frozen, thick crust",3602,Pizza,4,Other
58106220,12.85,13.95,31.2,3.61,2.5,288.0,1.71,742.0,0.0,28.0,6.224,199.0,302.0,"Pizza, cheese, thin crust",3602,Pizza,4,Other
58106225,11.39,9.69,33.33,3.58,2.3,188.0,2.48,598.0,0.0,17.0,4.465,172.0,266.0,"Pizza, cheese, regular crust",3602,Pizza,4,Other
58106230,10.81,10.54,33.17,3.34,2.2,179.0,2.48,597.0,0.0,17.0,4.226,169.0,271.0,"Pizza, cheese, thick crust",3602,Pizza,4,Other
58106300,9.53,11.28,27.1,3.56,2.1,165.0,2.13,413.0,0.0,13.0,3.899,154.0,248.0,"Pizza, cheese, with vegetables, prepared from frozen, thin crust",3602,Pizza,4,Other
58106305,11.36,8.1,30.64,4.94,2.4,163.0,1.68,512.0,0.0,15.0,3.493,174.0,240.0,"Pizza, cheese with vegetables, prepared from frozen, thick crust",3602,Pizza,4,Other
58106500,11.08,14.81,26.5,3.24,2.0,164.0,2.19,518.0,0.0,21.0,5.148,159.0,284.0,"Pizza with meat, prepared from frozen, thin crust",3602,Pizza,4,Other
58106505,12.9,11.63,30.04,4.63,2.3,162.0,1.73,615.0,0.0,23.0,4.742,180.0,277.0,"Pizza with meat, prepared from frozen, thick crust",3602,Pizza,4,Other
58106550,14.01,17.61,29.0,3.22,2.3,216.0,1.95,875.0,0.0,37.0,7.115,223.0,331.0,"Pizza with pepperoni, thin crust",3602,Pizza,4,Other
58106555,11.74,11.91,31.98,3.26,2.3,153.0,2.52,685.0,0.0,25.0,5.092,195.0,282.0,"Pizza with pepperoni, regular crust",3602,Pizza,4,Other
58106560,11.49,12.58,31.84,2.93,2.2,148.0,2.55,684.0,0.0,24.0,4.839,189.0,287.0,"Pizza with pepperoni, thick crust",3602,Pizza,4,Other
58106620,13.36,17.71,27.0,3.02,2.5,213.0,1.73,782.0,0.0,36.0,6.888,225.0,321.0,"Pizza with meat other than pepperoni, thin crust",3602,Pizza,4,Other
58106625,11.5,12.35,30.62,3.32,2.3,144.0,2.41,633.0,0.0,23.0,5.033,197.0,280.0,"Pizza with meat other than pepperoni, regular crust",3602,Pizza,4,Other
58106630,11.06,12.94,30.36,2.82,2.3,143.0,2.45,637.0,0.0,23.0,4.805,190.0,282.0,"Pizza with meat other than pepperoni, thick crust",3602,Pizza,4,Other
58106700,11.28,14.43,25.14,4.85,2.2,152.0,1.36,555.0,0.0,16.0,5.083,209.0,276.0,"Pizza with meat and vegetables, prepared from frozen, thin crust",3602,Pizza,4,Other
58106705,12.63,11.75,28.78,7.26,2.3,155.0,1.36,640.0,0.0,19.0,4.586,189.0,271.0,"Pizza with meat and vegetables, prepared from frozen, thick crust",3602,Pizza,4,Other
58106725,11.02,10.9,25.38,3.73,2.2,120.0,1.86,589.0,0.0,27.0,4.407,184.0,244.0,"Pizza with meat and vegetables, regular crust",3602,Pizza,4,Other
58106733,10.21,14.22,23.39,3.14,1.9,142.0,2.0,494.0,0.1,21.0,4.911,163.0,262.0,"Pizza with extra meat and extra vegetables, prepared from frozen, thin crust",3602,Pizza,4,Other
58106734,11.76,11.53,26.38,4.31,2.1,141.0,1.61,578.0,0.1,22.0,4.567,181.0,256.0,"Pizza with extra meat and extra vegetables, prepared from frozen, thick crust",3602,Pizza,4,Other
58108050,12.58,14.2,30.6,2.01,1.7,176.0,2.39,740.0,0.1,24.0,5.032,210.0,302.0,Pizza rolls,3602,Pizza,4,Other
58110110,6.24,11.95,30.18,6.46,2.6,43.0,1.84,529.0,0.0,0.0,2.521,236.0,252.0,"Egg roll, meatless",3406,"Egg rolls, dumplings, sushi",4,Other
58110130,9.38,14.31,27.83,5.02,2.0,32.0,1.46,495.0,0.1,13.0,3.306,200.0,277.0,"Egg roll, with beef and/or pork",3406,"Egg rolls, dumplings, sushi",4,Other
58110170,9.85,11.8,26.92,5.26,2.3,44.0,1.59,528.0,0.0,13.0,2.717,265.0,253.0,"Egg roll, with chicken or turkey",3406,"Egg rolls, dumplings, sushi",4,Other
58112110,9.38,14.31,27.83,5.02,2.0,32.0,1.46,495.0,0.1,13.0,3.306,200.0,277.0,"Dim sum, meat filled (egg roll-type)",3406,"Egg rolls, dumplings, sushi",4,Other
58126130,9.16,9.14,30.55,7.6,1.5,152.0,2.0,504.0,0.2,23.0,3.545,188.0,241.0,"Turnover, meat- and cheese-filled, no gravy",3208,Turnovers and other grain-based items,4,Other
58126150,9.32,10.47,30.45,7.73,2.2,181.0,2.08,448.0,0.2,20.0,4.007,204.0,253.0,"Turnover, meat- and cheese-filled, tomato-based sauce",3208,Turnovers and other grain-based items,4,Other
58126270,8.9,8.6,30.4,7.6,1.1,152.0,2.97,346.0,0.2,29.0,2.62,188.0,235.0,"Turnover, chicken- or turkey-, and cheese-filled, no gravy",3208,Turnovers and other grain-based items,4,Other
58126280,7.81,5.48,26.55,3.07,1.5,86.0,1.75,469.0,0.1,22.0,1.428,140.0,187.0,"Turnover, chicken- or turkey-, and vegetable-filled, lower in fat",3208,Turnovers and other grain-based items,4,Other
58126290,10.41,5.37,33.22,5.61,1.3,194.0,1.93,499.0,0.2,28.0,1.899,141.0,225.0,"Turnover, meat- and cheese-filled, lower in fat",3208,Turnovers and other grain-based items,4,Other
58126300,11.3,5.96,30.63,7.27,1.8,276.0,1.98,566.0,0.1,24.0,1.842,217.0,221.0,"Turnover, meat- and cheese-filled, tomato-based sauce, lower in fat",3208,Turnovers and other grain-based items,4,Other
58126400,7.97,13.88,27.92,7.83,0.5,89.0,1.08,401.0,0.3,37.0,4.353,90.0,270.0,"Turnover, filled with egg, meat and cheese",3208,Turnovers and other grain-based items,4,Other
58127110,6.61,22.86,21.24,2.14,3.1,79.0,1.76,131.0,0.2,6.0,5.21,244.0,309.0,Vegetables in pastry,3208,Turnovers and other grain-based items,4,Other
58127150,8.07,23.68,19.64,2.01,2.8,130.0,1.67,170.0,0.3,14.0,6.481,232.0,316.0,Vegetables and cheese in pastry,3208,Turnovers and other grain-based items,4,Other
58127210,12.84,17.32,22.52,3.18,0.7,145.0,1.62,759.0,0.5,57.0,10.222,206.0,299.0,"Croissant sandwich, filled with ham and cheese",3706,Egg/breakfast sandwiches (single code),4,Other
58130013,4.93,3.07,13.61,1.93,0.6,37.0,0.76,534.0,0.0,12.0,1.45,120.0,102.0,"Lasagna with meat, canned",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58131323,3.41,3.41,13.73,2.4,1.6,13.0,1.05,354.0,0.0,5.0,1.427,169.0,99.0,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58131520,3.98,2.3,15.22,3.6,1.2,69.0,0.82,246.0,0.1,10.0,1.047,205.0,98.0,"Ravioli, cheese-filled, with tomato sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58131523,2.48,1.45,13.64,3.72,1.3,33.0,0.74,306.0,0.0,3.0,0.723,232.0,79.0,"Ravioli, cheese-filled, with tomato sauce, canned",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58132113,2.22,0.44,14.22,4.0,0.9,13.0,0.91,272.0,0.0,1.0,0.136,192.0,70.0,"Pasta with tomato sauce and cheese, canned",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58132310,5.8,4.39,17.27,2.62,1.6,17.0,1.11,267.0,0.0,10.0,1.045,190.0,134.0,Spaghetti with tomato sauce and meatballs or spaghetti with meat sauce or spaghetti with meat sauce and meatballs,3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58132313,4.17,5.1,11.11,2.83,2.7,12.0,1.31,291.0,0.2,9.0,1.98,141.0,107.0,"Pasta with tomato sauce and meat or meatballs, canned",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58132713,4.37,2.38,12.7,3.17,1.6,60.0,0.91,238.0,0.4,9.0,0.992,191.0,90.0,"Pasta with tomato sauce and frankfurters or hot dogs, canned",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58134680,10.38,5.56,36.15,0.73,1.5,111.0,0.86,237.0,0.0,32.0,2.769,21.0,236.0,"Tortellini, cheese-filled, no sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58145113,3.38,2.46,11.52,0.5,0.5,35.0,0.9,302.0,0.0,6.0,0.881,84.0,82.0,"Macaroni or noodles with cheese, canned",3206,Macaroni and cheese,4,Other
58145115,7.04,5.34,25.02,1.13,1.4,54.0,1.05,362.0,0.1,12.0,3.049,60.0,178.0,"Macaroni or noodles with cheese, from boxed mix with already prepared cheese sauce",3206,Macaroni and cheese,4,Other
58146200,4.78,3.09,20.44,0.66,0.8,17.0,1.24,434.0,0.0,7.0,0.997,77.0,131.0,"Pasta, meat-filled, with gravy, canned",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58147510,3.71,4.66,14.36,0.38,0.7,12.0,0.94,318.0,0.1,17.0,0.997,91.0,114.0,Flavored pasta,3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58163310,1.94,4.11,20.22,0.45,0.4,12.0,1.06,293.0,0.1,1.0,0.888,44.0,127.0,Flavored rice mixture,3202,Rice mixed dishes,4,Other
58163330,1.9,3.0,12.48,0.24,0.3,34.0,0.68,337.0,0.0,2.0,0.869,31.0,86.0,Flavored rice mixture with cheese,3202,Rice mixed dishes,4,Other
58163380,2.64,3.48,17.58,0.91,0.7,25.0,0.83,290.0,0.1,1.0,0.879,71.0,113.0,Flavored rice and pasta mixture,3202,Rice mixed dishes,4,Other
58301020,5.81,5.01,17.58,2.31,1.5,102.0,1.25,430.0,0.0,8.0,1.808,206.0,137.0,Lasagna with cheese and sauce (diet frozen meal),3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58301030,6.73,2.27,10.54,2.17,1.3,87.0,0.92,345.0,0.0,17.0,1.112,175.0,89.0,Veal lasagna (diet frozen meal),3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58301050,7.61,4.21,12.56,2.52,1.1,80.0,1.34,247.0,0.0,17.0,1.926,240.0,118.0,Lasagna with cheese and meat sauce (diet frozen meal),3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58301080,6.27,2.81,16.41,4.27,1.1,45.0,0.9,224.0,0.0,6.0,0.949,162.0,116.0,"Lasagna with cheese and meat sauce, reduced fat and sodium (diet frozen meal)",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58301110,5.3,7.83,14.38,1.4,1.7,89.0,0.95,295.0,0.1,11.0,2.733,168.0,147.0,Vegetable lasagna (frozen meal),3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58301150,5.68,3.22,12.51,2.53,1.3,118.0,0.7,305.0,0.1,8.0,1.626,189.0,100.0,Zucchini lasagna (diet frozen meal),3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58302000,6.19,3.94,17.01,1.64,0.8,112.0,0.7,249.0,0.1,12.0,2.32,72.0,130.0,Macaroni and cheese (diet frozen meal),3206,Macaroni and cheese,4,Other
58302030,7.64,2.75,12.14,1.98,1.1,89.0,0.96,176.0,0.0,19.0,1.415,205.0,104.0,"Macaroni with veal, cheese, and sauce (diet frozen meal)",3206,Macaroni and cheese,4,Other
58302050,9.43,4.8,13.08,1.78,1.2,81.0,1.49,399.0,0.1,20.0,2.061,231.0,134.0,Beef and noodles with meat sauce and cheese (diet frozen meal),3002,Meat mixed dishes,4,Meat
58302060,5.47,0.97,14.59,3.2,1.8,18.0,1.19,198.0,0.0,6.0,0.315,148.0,89.0,"Spaghetti or noodles with beef in tomato-based sauce, lowfat, reduced sodium (diet frozen meal)",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58302080,3.65,1.56,10.36,2.4,1.5,57.0,1.06,130.0,0.1,3.0,0.723,253.0,67.0,Noodles with vegetables in tomato-based sauce (diet frozen meal),3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58303100,3.77,4.12,16.96,0.84,1.5,63.0,0.92,340.0,0.0,6.0,1.595,145.0,119.0,"Rice, with broccoli, cheese sauce (frozen side dish)",3202,Rice mixed dishes,4,Other
58303200,2.57,3.17,14.63,2.19,1.3,46.0,0.85,215.0,0.4,2.0,0.842,133.0,98.0,"Rice, with green beans, water chestnuts, in sherry mushroom sauce (frozen side dish)",3202,Rice mixed dishes,4,Other
58304010,5.54,3.32,14.83,2.66,1.2,22.0,1.06,293.0,0.0,9.0,1.011,159.0,112.0,"Spaghetti and meatballs dinner, NFS (frozen meal)",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58304020,7.62,3.71,16.45,3.07,1.7,20.0,1.25,660.0,0.0,15.0,1.3,174.0,130.0,"Spaghetti and meatballs with tomato sauce, sliced apples, bread (frozen meal)",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58304050,6.13,2.8,16.45,2.64,1.4,17.0,1.33,411.0,0.1,10.0,0.88,220.0,115.0,Spaghetti with meat and mushroom sauce (diet frozen meal),3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58304060,5.05,1.01,15.24,2.6,1.8,18.0,1.25,212.0,0.0,6.0,0.35,144.0,90.0,Spaghetti with meat sauce (diet frozen meal),3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58304200,6.89,4.13,12.16,2.41,1.0,146.0,1.0,420.0,0.1,13.0,2.216,188.0,112.0,"Ravioli, cheese-filled, with tomato sauce (diet frozen meal)",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58304220,6.29,3.73,8.58,2.54,1.1,52.0,1.15,305.0,0.1,13.0,1.428,209.0,92.0,Rigatoni with meat sauce and cheese (diet frozen meal),3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58304230,2.69,3.09,17.34,8.1,1.4,30.0,0.74,320.0,0.1,26.0,1.274,144.0,103.0,"Ravioli, cheese-filled, with vegetable and fruit (frozen meal)",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58304250,7.49,5.6,10.86,2.29,0.7,160.0,0.68,318.0,0.1,18.0,2.69,132.0,123.0,"Manicotti, cheese-filled, with tomato sauce (diet frozen meal)",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58304300,7.25,4.81,10.68,1.2,0.7,109.0,0.64,525.0,0.1,16.0,2.666,111.0,115.0,"Cannelloni, cheese-filled, with tomato sauce (diet frozen meal)",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58304400,8.01,3.95,11.79,0.58,1.1,41.0,0.88,319.0,0.1,21.0,2.238,196.0,115.0,Linguini with vegetables and seafood in white wine sauce (diet frozen meal),3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58305010,8.14,4.73,14.37,2.16,1.0,26.0,1.44,689.0,0.0,20.0,1.736,205.0,134.0,"Mosticolli with meatballs, sauce, bread (frozen meal)",3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58305250,5.23,2.85,15.96,1.0,1.5,83.0,1.0,218.0,0.1,20.0,1.203,113.0,109.0,Pasta with vegetable and cheese sauce (diet frozen meal),3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58306010,5.08,4.12,16.64,0.44,2.1,34.0,1.3,425.0,0.0,7.0,1.301,139.0,124.0,"Beef enchilada dinner, NFS (frozen meal)",3506,Other Mexican mixed dishes,4,Other
58306020,5.08,4.12,16.64,0.44,2.1,34.0,1.3,425.0,0.0,7.0,1.301,139.0,124.0,"Beef enchilada, chili gravy, rice, refried beans (frozen meal)",3506,Other Mexican mixed dishes,4,Other
58306070,8.52,8.31,20.71,4.15,4.9,179.0,1.08,682.0,0.1,20.0,4.464,272.0,193.0,Cheese enchilada (frozen meal),3506,Other Mexican mixed dishes,4,Other
58306100,10.96,6.33,11.59,2.19,1.2,143.0,0.69,407.0,0.2,32.0,3.499,174.0,146.0,Chicken enchilada (diet frozen meal),3506,Other Mexican mixed dishes,4,Other
58306150,2.72,1.3,18.62,7.48,1.3,15.0,1.18,172.0,0.0,3.0,0.303,158.0,92.0,"Chicken enchilada with salsa, rice, vegetable, and dessert (diet frozen meal)",3506,Other Mexican mixed dishes,4,Other
58306200,8.88,2.61,15.72,1.99,1.5,23.0,1.38,307.0,0.0,19.0,0.672,171.0,123.0,Chicken fajitas (diet frozen meal),3506,Other Mexican mixed dishes,4,Other
58306500,9.32,4.15,24.47,2.69,1.5,51.0,1.86,1620.0,0.0,16.0,1.0,263.0,174.0,Chicken burritos (diet frozen meal),3502,Burritos and tacos,4,Other
58307010,6.77,2.52,9.45,1.83,0.9,53.0,1.05,218.0,0.1,13.0,1.012,169.0,88.0,Beef and pork cannelloni (diet frozen meal),3204,"Pasta mixed dishes, excludes macaroni and cheese",4,Other
58310110,9.31,14.96,9.61,1.33,0.6,37.0,1.34,409.0,0.9,158.0,4.555,246.0,210.0,"Frozen breakfast, NFS (frozen meal)",3002,Meat mixed dishes,4,Meat
58310210,11.77,11.52,18.42,5.22,0.7,79.0,1.57,434.0,0.8,122.0,3.478,190.0,228.0,Sausage and french toast (frozen meal),3002,Meat mixed dishes,4,Meat
58310310,9.08,13.97,27.38,9.35,0.6,49.0,1.53,559.0,0.3,49.0,3.631,159.0,273.0,Pancakes and sausage (frozen meal),3002,Meat mixed dishes,4,Meat
58310410,10.22,21.66,17.8,3.8,1.9,120.0,1.37,644.0,1.0,58.0,4.066,216.0,303.0,Sausage rice links and whole wheat pancakes (frozen meal),3002,Meat mixed dishes,4,Meat
58400100,1.27,0.95,2.95,0.27,0.2,6.0,0.66,349.0,0.0,5.0,0.262,22.0,25.0,"Noodle soup, NFS",3802,Soups,4,Other
58400200,0.97,0.57,3.66,0.29,0.3,3.0,0.0,388.0,0.0,1.0,0.13,4.0,24.0,"Rice soup, NFS",3802,Soups,4,Other
58403020,2.59,1.94,6.03,0.54,0.3,9.0,1.35,706.0,0.0,11.0,0.542,44.0,52.0,"Chicken noodle soup, canned, undiluted",3802,Soups,4,Other
58403030,1.27,0.95,2.95,0.27,0.2,6.0,0.66,173.0,0.0,5.0,0.262,22.0,25.0,"Chicken noodle soup, canned, low sodium, ready-to-serve",3802,Soups,4,Other
58403060,3.48,0.95,3.65,0.82,0.4,14.0,0.43,193.0,0.0,5.0,0.268,124.0,35.0,"Chicken noodle soup, canned, reduced sodium, ready-to-serve",3802,Soups,4,Other
58407000,0.84,0.55,3.67,0.31,0.1,2.0,0.2,229.0,0.0,4.0,0.122,13.0,23.0,"Instant soup, NFS",3802,Soups,4,Other
58407040,0.97,0.57,3.66,0.29,0.3,3.0,0.0,388.0,0.0,1.0,0.13,4.0,24.0,"Instant soup, rice",3802,Soups,4,Other
58407050,4.55,2.01,9.59,0.52,0.5,13.0,0.81,234.0,0.2,41.0,0.522,90.0,76.0,"Instant soup, noodle with egg, shrimp or chicken",3802,Soups,4,Other
58503000,2.43,1.28,9.43,2.26,1.2,16.0,0.41,36.0,0.0,6.0,0.448,92.0,60.0,"Macaroni, tomatoes, and beef, baby food, NS as to strained or junior",9008,Baby food: meat and dinners,4,Other
58503010,2.36,1.47,9.45,2.09,1.2,17.0,0.46,38.0,0.0,7.0,0.486,112.0,61.0,"Macaroni, tomatoes, and beef, baby food, strained",9008,Baby food: meat and dinners,4,Other
58503020,2.5,1.1,9.4,2.43,1.1,14.0,0.36,35.0,0.0,4.0,0.411,72.0,59.0,"Macaroni, tomatoes, and beef, baby food, junior",9008,Baby food: meat and dinners,4,Other
58503050,4.34,1.9,11.53,0.37,1.1,12.0,0.8,35.0,0.0,7.0,0.705,148.0,81.0,"Macaroni with beef and tomato sauce, baby food, toddler",9008,Baby food: meat and dinners,4,Other
58508000,2.87,2.06,8.57,1.3,0.5,58.0,0.26,192.0,0.0,6.0,1.233,56.0,64.0,"Macaroni and cheese, baby food, strained",9008,Baby food: meat and dinners,4,Other
58508300,3.5,2.6,11.2,0.79,0.5,102.0,0.6,112.0,0.0,7.0,1.53,18.0,82.0,"Macaroni and cheese, baby food, toddler",9008,Baby food: meat and dinners,4,Other
58509020,2.57,1.37,11.42,2.72,1.1,15.0,0.53,30.0,0.0,5.0,0.543,122.0,68.0,"Spaghetti, tomato sauce, and beef, baby food, junior",9008,Baby food: meat and dinners,4,Other
58509100,3.6,2.2,16.3,0.59,0.1,54.0,0.8,282.0,0.0,7.0,0.96,32.0,99.0,"Ravioli, cheese-filled, with tomato sauce, baby food, toddler",9008,Baby food: meat and dinners,4,Other
58509200,1.7,2.1,8.4,1.2,1.5,14.0,0.5,11.0,0.0,5.0,1.23,133.0,60.0,"Macaroni with vegetables, baby food, strained",9008,Baby food: meat and dinners,4,Other
61101010,0.63,0.1,8.08,6.98,1.1,12.0,0.09,0.0,0.0,0.0,0.014,139.0,32.0,"Grapefruit, raw",6012,Citrus fruits,1,Fruit
61101200,0.7,0.09,9.21,8.8,0.4,15.0,0.21,7.0,0.0,0.0,0.012,169.0,37.0,"Grapefruit, canned or frozen, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",6012,Citrus fruits,3,Fruit
61101220,0.58,0.1,9.15,8.75,0.4,15.0,0.41,2.0,0.0,0.0,0.014,132.0,36.0,"Grapefruit, canned or frozen, unsweetened, water pack",6012,Citrus fruits,1,Fruit
61101230,0.56,0.1,15.44,15.04,0.4,14.0,0.4,2.0,0.0,0.0,0.014,129.0,60.0,"Grapefruit, canned or frozen, in light syrup",6012,Citrus fruits,3,Fruit
61104010,0.77,0.11,9.69,8.02,1.7,24.0,0.09,0.0,0.0,0.0,0.014,157.0,39.0,"Grapefruit and orange sections, raw",6012,Citrus fruits,1,Fruit
61110010,1.88,0.86,15.9,9.36,6.5,62.0,0.86,10.0,0.0,0.0,0.103,186.0,71.0,"Kumquat, raw",6012,Citrus fruits,1,Fruit
61113010,1.1,0.3,9.32,2.5,2.8,26.0,0.6,2.0,0.0,0.0,0.039,138.0,29.0,"Lemon, raw",6012,Citrus fruits,1,Fruit
61116010,0.7,0.2,10.54,1.69,2.8,33.0,0.6,2.0,0.0,0.0,0.022,102.0,30.0,"Lime, raw",6012,Citrus fruits,1,Fruit
61119010,0.94,0.12,11.75,9.35,2.4,40.0,0.1,0.0,0.0,0.0,0.015,181.0,47.0,"Orange, raw",6012,Citrus fruits,1,Fruit
61119020,0.85,0.13,11.5,9.15,1.7,30.0,0.1,1.0,0.0,0.0,0.016,182.0,47.0,"Orange, sections, canned, juice pack",6012,Citrus fruits,3,Fruit
61119100,1.5,0.3,16.0,4.17,10.6,134.0,0.8,6.0,0.0,0.0,0.039,160.0,47.0,Orange peel,9999,Not included in a food category,1,Other
61122300,0.45,0.1,16.19,15.49,0.7,7.0,0.37,6.0,0.0,0.0,0.012,78.0,61.0,"Orange, mandarin, canned or frozen, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",6012,Citrus fruits,3,Fruit
61122320,0.62,0.03,9.57,8.87,0.7,11.0,0.27,5.0,0.0,0.0,0.003,133.0,37.0,"Orange, mandarin, canned or frozen, juice pack",6012,Citrus fruits,3,Fruit
61122330,0.45,0.1,16.19,15.49,0.7,7.0,0.37,6.0,0.0,0.0,0.012,78.0,61.0,"Orange, mandarin, canned or frozen, in light syrup",6012,Citrus fruits,3,Fruit
61122350,0.75,0.04,9.41,8.25,1.2,12.0,0.27,5.0,0.0,0.0,0.004,136.0,38.0,"Orange, mandarin, canned or frozen, drained",6012,Citrus fruits,3,Fruit
61125000,0.94,0.12,11.75,9.35,2.4,40.0,0.1,0.0,0.0,0.0,0.015,181.0,47.0,"Tangelo, raw",6012,Citrus fruits,1,Fruit
61125010,0.81,0.31,13.34,10.58,1.8,37.0,0.15,2.0,0.0,0.0,0.039,166.0,53.0,"Tangerine, raw",6012,Citrus fruits,1,Fruit
61201010,0.5,0.1,9.2,9.1,0.1,9.0,0.2,1.0,0.0,0.0,0.014,162.0,39.0,"Grapefruit juice, freshly squeezed",7002,Citrus juice,1,Other
61201020,0.52,0.1,8.96,8.86,0.1,7.0,0.2,1.0,0.0,0.0,0.013,153.0,38.0,"Grapefruit juice, NS as to form",7002,Citrus juice,1,Other
61201220,0.52,0.1,8.96,8.86,0.1,7.0,0.2,1.0,0.0,0.0,0.013,153.0,38.0,"Grapefruit juice, canned, bottled or in a carton",7002,Citrus juice,1,Other
61201620,0.55,0.13,9.66,9.55,0.1,10.0,0.14,4.0,0.0,0.0,0.018,135.0,41.0,"Grapefruit juice, frozen (reconstituted with water)",7002,Citrus juice,1,Other
61204000,0.4,0.29,6.48,2.4,0.4,11.0,0.13,21.0,0.0,0.0,0.038,102.0,21.0,"Lemon juice, NS as to form",8406,Mustard and other condiments,1,Other
61204010,0.35,0.24,6.9,2.52,0.3,6.0,0.08,1.0,0.0,0.0,0.04,103.0,22.0,"Lemon juice, freshly squeezed",8406,Mustard and other condiments,1,Other
61204200,0.4,0.29,6.48,2.4,0.4,11.0,0.13,21.0,0.0,0.0,0.038,102.0,21.0,"Lemon juice, canned or bottled",8406,Mustard and other condiments,1,Other
61204600,0.46,0.32,6.5,2.4,0.4,8.0,0.12,1.0,0.0,0.0,0.043,89.0,22.0,"Lemon juice, frozen",8406,Mustard and other condiments,1,Other
61207000,0.25,0.23,6.69,1.37,0.4,12.0,0.23,16.0,0.0,0.0,0.026,75.0,21.0,"Lime juice, NS as to form",8406,Mustard and other condiments,1,Other
61207010,0.42,0.07,8.42,1.69,0.4,14.0,0.09,2.0,0.0,0.0,0.008,117.0,25.0,"Lime juice, freshly squeezed",8406,Mustard and other condiments,1,Other
61207200,0.25,0.23,6.69,1.37,0.4,12.0,0.23,16.0,0.0,0.0,0.026,75.0,21.0,"Lime juice, canned or bottled",8406,Mustard and other condiments,1,Other
61210000,0.68,0.12,11.45,8.31,0.3,72.0,0.13,2.0,0.3,0.0,0.014,178.0,48.0,"Orange juice, NFS",7002,Citrus juice,1,Other
61210010,0.7,0.2,10.4,8.4,0.2,11.0,0.2,1.0,0.0,0.0,0.024,200.0,45.0,"Orange juice, freshly squeezed",7002,Citrus juice,1,Other
61210220,0.68,0.12,11.54,8.31,0.3,11.0,0.13,2.0,0.0,0.0,0.014,178.0,49.0,"Orange juice, canned, bottled or in a carton",7002,Citrus juice,1,Other
61210250,0.68,0.12,11.27,8.31,0.3,201.0,0.13,2.0,0.9,0.0,0.014,178.0,47.0,"Orange juice, with calcium added, canned, bottled or in a carton",7002,Citrus juice,1,Other
61210620,0.68,0.06,10.9,10.67,0.2,11.0,0.1,4.0,0.0,0.0,0.007,192.0,45.0,"Orange juice, frozen (reconstituted with water)",7002,Citrus juice,1,Other
